43 -2.23825266593228e+00 -1.18849283831197e-07 -2.23825266593228e+00 1.00000000000000e+00 -4.01806113713800e-04 -1.46624013730005e-03 2.04207020475795e-18 -4.01806113713800e-04
44 -2.23825363591055e+00 -7.09476986698150e-08 -2.23825363591055e+00 9.99999999999998e-01 -3.34432681382902e-04 -1.28106234102991e-03 1.17203807415866e-18 -3.34432681382902e-04
45 -2.23825433093822e+00 -4.25955367043372e-08 -2.23825433093822e+00 1.00000000000000e+00 -2.77996747222208e-04 -1.12014730059977e-03 7.26608708842381e-19 -2.77996747222208e-04
46 -2.23825483069788e+00 -2.57322609490075e-08 -2.23825483069788e+00 9.99999999999997e-01 -2.30683153318995e-04 -9.80164693514103e-04 4.73350820019333e-19 -2.30683153318995e-04
47 -2.23825519137792e+00 -1.56469918598123e-08 -2.23825519137792e+00 1.00000000000000e+00 -1.91000143164078e-04 -8.58271082604193e-04 3.17544163560177e-19 -1.91000143164078e-04
48 -2.23825545270210e+00 -9.57892972445664e-09 -2.23825545270210e+00 1.00000000000000e+00 -1.57714837539823e-04 -7.52032029707106e-04 2.16682870207068e-19 -1.57714837539823e-04
49 -2.23825564282675e+00 -5.90435999875341e-09 -2.23825564282675e+00 1.00000000000000e+00 -1.29803417550106e-04 -6.59358353264092e-04 1.49416356317130e-19 -1.29803417550106e-04
50 -2.23825578176292e+00 -3.66420275225671e-09 -2.23825578176292e+00 1.00000000000000e+00 -1.06412227182018e-04 -5.78453513607740e-04 1.03808146262962e-19 -1.06412227182018e-04
51 -2.23825588377067e+00 -2.28911663909183e-09 -2.23825588377067e+00 9.99999999999999e-01 -8.68270767976411e-05 -5.07769870748375e-04 7.26055783675662e-20 -8.68270767976411e-05
52 -2.23825595904118e+00 -1.43921719562961e-09 -2.23825595904118e+00 1.00000000000000e+00 -7.04487778660969e-05 -4.45972099915956e-04 5.11521816527054e-20 -7.04487778660969e-05
53 -2.23825601487857e+00 -9.10351660312167e-10 -2.23825601487857e+00 9.99999999999999e-01 -5.67734670459426e-05 -3.91906439444365e-04 3.63588916554313e-20 -5.67734670459426e-05
54 -2.23825605653383e+00 -5.79090628693897e-10 -2.23825605653383e+00 9.99999999999999e-01 -4.53766524959026e-05 -3.44574731734567e-04 2.61387607337439e-20 -4.53766524959026e-05
55 -2.23825608779397e+00 -3.70299549724673e-10 -2.23825608779397e+00 1.00000000000000e+00 -3.59001837540534e-05 -3.03112431310275e-04 1.90679028193099e-20 -3.59001837540534e-05
56 -2.23825611139975e+00 -2.37923222587354e-10 -2.23825611139975e+00 9.99999999999998e-01 -2.80415407081102e-05 -2.66769916361624e-04 1.41696493760382e-20 -2.80415407081102e-05
57 -2.23825612934120e+00 -1.53534133122182e-10 -2.23825612934120e+00 1.00000000000000e+00 -2.15449790559987e-05 -2.34896565170718e-04 1.07721105494477e-20 -2.15449790559987e-05
58 -2.23825614306899e+00 -9.94649526243738e-11 -2.23825614306899e+00 9.99999999999998e-01 -1.61941744081845e-05 -2.06927156680214e-04 8.41226014982694e-21 -1.61941744081845e-05
59 -2.23825615364521e+00 -6.46627021341328e-11 -2.23825615364521e+00 9.99999999999999e-01 -1.18060853492261e-05 -1.82370232087448e-04 6.77063985071202e-21 -1.18060853492261e-05
60 -2.23825616185036e+00 -4.21686278366429e-11 -2.23825616185036e+00 9.99999999999999e-01 -8.22581472457842e-06 -1.60798116374898e-04 5.62664819827650e-21 -8.22581472457842e-06
61 -2.23825616826060e+00 -2.75754929686885e-11 -2.23825616826060e+00 1.00000000000000e+00 -5.32229332304428e-06 -1.41838348920058e-04 4.82782858569648e-21 -5.32229332304428e-06
62 -2.23825617330355e+00 -1.80765439218646e-11 -2.23825617330355e+00 1.00000000000000e+00 -2.98464472109431e-06 -1.25166313208762e-04 4.26873586995189e-21 -2.98464472109431e-06
63 -2.23825617729821e+00 -1.18751657811209e-11 -2.23825617729821e+00 1.00000000000000e+00 -1.11911693651910e-06 -1.10498889229603e-04 3.87637857787560e-21 -1.11911693651910e-06
64 -2.23825618048360e+00 -7.81597765786707e-12 -2.23825618048360e+00 1.00000000000000e+00 3.53512347150890e-07 -9.75889797776122e-05 3.60018332537179e-21 3.53512347150890e-07
65 -2.23825618304004e+00 -5.15283290147982e-12 -2.23825618304004e+00 1.00000000000000e+00 1.50013349407036e-06 -8.62207849512969e-05 3.40507261475537e-21 1.50013349407036e-06
66 -2.23825618510441e+00 -3.40203994948944e-12 -2.23825618510441e+00 1.00000000000000e+00 2.37716870857395e-06 -7.62057181366507e-05 3.26668759454322e-21 2.37716870857395e-06
67 -2.23825618678106e+00 -2.24897993657869e-12 -2.23825618678106e+00 9.99999999999999e-01 3.03215428549362e-06 -6.73788728973897e-05 3.16808938628788e-21 3.03215428549362e-06
68 -2.23825618815022e+00 -1.48838940338735e-12 -2.23825618815022e+00 9.99999999999999e-01 3.50508494856708e-06 -5.95959635444227e-05 3.09748009499484e-21 3.50508494856708e-06
69 -2.23825618927389e+00 -9.85991563346156e-13 -2.23825618927389e+00 1.00000000000000e+00 3.82955677093147e-06 -5.27306735477496e-05 3.04662735311484e-21 3.82955677093147e-06
70 -2.23825619020042e+00 -6.53738760414483e-13 -2.23825619020042e+00 1.00000000000000e+00 4.03373931460536e-06 -4.66723554654262e-05 3.00977449201536e-21 4.03373931460536e-06
